# Pathway	BIOME168077_S1_done_Abundance	BIOME168081_S2_done_Abundance	BIOME168093_S3_done_Abundance	BIOME168302_S4_done_Abundance	BIOME168314_S6_done_Abundance	BIOME168318_S5_done_Abundance	BIOME168326_S7_done_Abundance	BIOME168631_S37_done_Abundance	BIOME168635_S8_done_Abundance	BIOME168639_S9_done_Abundance	BIOME168643_S10_done_Abundance	BIOME168647_S11_done_Abundance	BIOME168651_S12_done_Abundance	BIOME168655_S13_done_Abundance	BIOME168667_S14_done_Abundance	BIOME168671_S15_done_Abundance	BIOME169177_S17_done_Abundance	BIOME169181_S16_done_Abundance	BIOME169201_S19_done_Abundance	BIOME169205_S18_done_Abundance	BIOME169225_S20_done_Abundance	BIOME169229_S21_done_Abundance	BIOME169624_S22_done_Abundance	BIOME169628_S23_done_Abundance	BIOME169715_S24_done_Abundance	BIOME169719_S25_done_Abundance	BIOME169727_S26_done_Abundance	BIOME169731_S27_done_Abundance	BIOME169735_S28_done_Abundance	BIOME169739_S29_done_Abundance	BIOME169763_S30_done_Abundance	BIOME169767_S31_done_Abundance	BIOME169832_S32_done_Abundance	BIOME169848_S33_done_Abundance	BIOME171068_S34_done_Abundance	BIOME171072_S35_done_Abundance	BIOME171096_S36_done_Abundance	BIOME172176_S38_done_Abundance	BIOME172196_S39_done_Abundance	BIOME172200_S40_done_Abundance	BIOME172204_S41_done_Abundance	BIOME172208_S42_done_Abundance	BIOME172212_S43_done_Abundance	BIOME172216_S44_done_Abundance	BIOME181988_S57_done_Abundance	BIOME181992_S58_done_Abundance	BIOME182044_S45_done_Abundance	BIOME182048_S46_done_Abundance	BIOME182052_S47_done_Abundance	BIOME182060_S48_done_Abundance	BIOME182064_S49_done_Abundance	BIOME182068_S50_done_Abundance	BIOME182072_S51_done_Abundance	BIOME182743_S52_done_Abundance	BIOME182751_S53_done_Abundance	BIOME182755_S66_done_Abundance	BIOME182759_S65_done_Abundance	BIOME182763_S67_done_Abundance	BIOME182767_S74_done_Abundance	BIOME182783_S61_done_Abundance	BIOME182787_S54_done_Abundance	BIOME182791_S56_done_Abundance	BIOME182795_S55_done_Abundance	BIOME186176_S60_done_Abundance	BIOME186180_S59_done_Abundance	BIOME186184_S62_done_Abundance	BIOME186317_S63_done_Abundance	BIOME186321_S64_done_Abundance	BIOME186337_S70_done_Abundance	BIOME186341_S73_done_Abundance	BIOME186345_S68_done_Abundance	BIOME186349_S69_done_Abundance	BIOME186357_S71_done_Abundance	BIOME186361_S72_done_Abundance	BIOME186365_S75_done_Abundance	BIOME186381_S76_done_Abundance	BIOME186385_S77_done_Abundance
METHANOGENESIS-PWY: methanogenesis from H2 and CO2	0.000152465	4.05134e-05	0	0	0.000104546	0	0	0	0.000364748	0	0.000142434	0	0	0	0.000763779	5.88979e-05	0.000571261	0	0	0.000259116	0.00104546	0	0	0	0	0	0.000300132	0.000246156	0	0.000306674	0	0	0	0	0	0	0	0	0.000373595	0	0.000116477	0	0.000341411	0.000720181	0.000373288	0	0	0	0	0	0	0	0.000237701	0	0	0.000163428	0	0.00149829	0.000180643	0.000649864	0.00018368	0.000344868	1.53268e-05	0.00024596	0	0	0.000434428	0.000323041	0.00123603	0.000752874	0	0.00160862	0	3.70051e-05	0	0.000115309	0
METHGLYUT-PWY: superpathway of methylglyoxal degradation	0.000124191	0.000223802	4.23166e-05	0.00016038	0.000232298	0.00026227	9.89178e-05	8.97368e-05	0.000230719	0.000210353	0.000342305	0.000227623	0	0	0.000607669	6.79423e-05	0.0003773	0.000150924	8.22485e-05	3.9387e-05	7.05679e-05	0.000445627	0.000109555	0.000198099	0.000156199	0.000135335	0.000468779	9.2915e-05	6.79205e-05	3.15283e-05	0.000513934	0.000192341	0.000290842	0.000435464	2.85412e-05	0.000185261	3.89239e-05	0.000329859	3.22177e-05	0.000147371	6.8981e-05	0.00015424	0	0.000106389	4.96149e-05	0.000150023	0.000243686	0.000322442	6.78945e-05	6.51382e-05	0.00022809	0.000288328	0.000100778	4.76568e-05	5.04309e-05	0.000162985	0	0.000159366	0.000352781	6.19378e-05	6.08082e-05	0.000343271	5.65403e-05	0	0.000130722	0.000356128	0.000190003	3.60046e-05	0.000133611	0.000179172	0	0.00014197	9.48554e-05	1.96758e-05	0.000111769	0.000130859	0.00016172
METSYN-PWY: superpathway of L-homoserine and L-methionine biosynthesis	0.00253742	0.000133533	0.000118295	8.36545e-05	0.000307258	0.000589102	0.00010004	0.000947681	0.000122974	0.000902845	0.000990128	0	0	0.000143816	0.00273035	0.000180917	4.32548e-05	0.000209691	0	0.000345845	0.00148344	0.00262905	0.00182779	0.00208198	0.000685849	0.00138617	0.000281659	0.000228969	5.3447e-05	0.00045791	0.000106559	7.23929e-05	0.00336073	0.00124191	0.000367307	0.000298454	0.000317768	0.000916551	0	0.000457828	0.000488877	0.000238298	9.23777e-05	0.00202441	0.000424453	6.52458e-05	0.00190002	0.000451803	3.10595e-05	0.000392792	0.000780262	0.00404088	0.000479037	0.000303718	0.000180037	0.00114709	0	0.00130716	0.000363931	0.0001764	0.000113164	0.00235094	0.000573315	0.000195986	0	0.00151519	0.00218803	0	0	0.000286182	0	0.000227815	0.000364356	0.00201063	0.00128147	0.00021115	4.06788e-05
NAD-BIOSYNTHESIS-II: NAD salvage pathway III (to nicotinamide riboside)	0.000108547	0	3.86354e-05	0	0.000147058	0.000336577	3.19405e-05	5.1356e-05	4.60436e-05	0.000354544	0.000288879	0	0	3.55483e-06	0.000923413	8.05664e-05	0.000202532	4.17265e-05	0	0.000296027	0.000192788	0.000257519	0.000249338	0.000182331	0.000341968	7.97575e-05	0.00039628	0.000270734	0	3.59952e-05	0	1.4553e-05	0.000202252	2.69655e-05	2.62396e-05	0.000189662	0	0.000290423	0.000203915	0	5.39704e-05	0	7.21347e-05	0.000152689	2.71497e-05	0	0.000159458	0.000272089	4.80275e-05	2.86425e-05	0.000261488	0.000508513	0.000124008	0	5.01692e-05	0.000291417	0.000114325	0.000135972	0.000380655	7.04047e-05	0.000159885	0.000376408	0	0	0	3.80867e-05	0.0002331	0	0.000202667	0.000453972	0	0.000147502	8.2373e-05	0.000106511	0.000188206	0	5.47618e-05
NAGLIPASYN-PWY: lipid IVA biosynthesis (E. coli)	0.00252229	0.00120561	0.00181259	0.00305425	0.00221648	0.000503408	0	0.00027221	0.000236488	0.00154784	0.00229635	0.00291419	0.000128552	0.000240531	0.00196419	0.00107205	0.0018464	0.00158116	0.000324585	0.000183613	0.00137618	0.00197707	0.00202428	0.00150761	0.00129897	0.00159678	0.000461071	0.000506867	0.000261086	0.000965046	0.0016303	0.000449962	0.0018847	0.00069906	0.000634311	0.000337868	0.0007498	0.000272183	0.00020748	8.23776e-05	0.000189823	0.00106758	5.25854e-05	0.000637361	0.000180019	0.000136107	0.000824437	0.000920139	0.000685559	0.000814412	0.000417653	0.00232809	0.000186534	0.000510317	0.0029292	0.0013028	0.000875257	0.00158116	0.000716019	0.000152009	0.000471569	0.00205451	0.00104209	0.00113222	0.000136247	0.00122606	0.00162072	0.00093656	0.000348279	0.000591769	0	0.00117662	0.00119261	0.00243833	0.0011405	0.000541095	0.000378537
NONMEVIPP-PWY: methylerythritol phosphate pathway I	0.00739593	0.0101496	0.0105948	0.0103725	0.0102627	0.00960098	0.00972603	0.00955566	0.0112721	0.00853224	0.00786759	0.00952429	0.011186	0.00837883	0.00616657	0.011177	0.0097179	0.010566	0.0116222	0.0109208	0.00825155	0.00626175	0.00656929	0.00764835	0.00913589	0.0089376	0.00852507	0.0096298	0.011765	0.0102392	0.00955901	0.0103216	0.00668581	0.00952449	0.00968725	0.00960636	0.0107114	0.00971327	0.0107214	0.0103524	0.0105836	0.00914731	0.0106223	0.00864466	0.0100998	0.00967203	0.00907416	0.00951245	0.0084561	0.0080491	0.00723578	0.00477953	0.00609798	0.010219	0.00993284	0.00981276	0.00979393	0.00706457	0.00692071	0.00912581	0.00936645	0.005914	0.010258	0.0103717	0.0105777	0.00849005	0.00684689	0.0102833	0.011565	0.00963691	0	0.0082405	0.00895853	0.00874159	0.00724966	0.0106043	0.010015
NONOXIPENT-PWY: pentose phosphate pathway (non-oxidative branch) I	0.00689308	0.00906275	0.00586898	0.00513257	0.00701993	0.0100583	0.00807302	0.0112074	0.00739771	0.00631901	0.00600274	0.00484861	0.0103111	0.00856568	0.00691327	0.00645431	0.0052938	0.00960123	0.0108852	0.00961282	0.00683721	0.006853	0.00595975	0.00846713	0.00710626	0.00794647	0.00622387	0.00768	0.0106121	0.0086725	0.00645034	0.00634653	0.0064507	0.00772396	0.00785536	0.00940601	0.00696821	0.00915692	0.0107879	0.00894421	0.00898386	0.00720125	0.0103172	0.00711481	0.0112825	0.00925625	0.00893782	0.00734208	0.00786987	0.00765231	0.00642061	0.00743785	0.00848542	0.00659653	0.00571064	0.00792413	0.00549874	0.00918074	0.00712203	0.00864031	0.00759234	0.0068026	0.0100266	0.00774326	0.00641964	0.00728555	0.00710383	0.00773733	0.00883535	0.00674344	0	0.0063134	0.00978385	0.00465258	0.00883423	0.0115356	0.00828061
OANTIGEN-PWY: O-antigen building blocks biosynthesis (E. coli)	0.00493179	0.00635628	0.00571003	0.00373233	0.00563099	0.00827866	0.00886968	0.00669428	0.00715361	0.00408198	0.00571847	0.00318901	0.00322019	0.00673069	0.00461397	0.00524897	0.00531525	0.00604563	0.00544055	0.00821149	0.00515528	0.00472309	0.00532282	0.0052248	0.00431671	0.00642797	0.00640496	0.0065988	0.00757642	0.00845085	0.0055185	0.00545569	0.00481735	0.00458611	0.00447759	0.00766162	0.00615971	0.00563397	0.00682143	0.00533764	0.00545756	0.00432458	0.00675829	0.00572987	0.00545124	0.00459669	0.0069388	0.00651176	0.00622309	0.00500539	0.00597904	0.00354823	0.00773886	0.00728764	0.00252011	0.00569829	0.00575321	0.00462632	0.00555572	0.00644288	0.00597868	0.00438814	0.00258481	0.00538455	0.00618196	0.00472471	0.00530633	0.0048459	0.00584944	0.00375385	0	0.00593278	0.00683072	0.00473898	0.00599442	0.00624833	0.00784862
ORNARGDEG-PWY: superpathway of L-arginine and L-ornithine degradation	0.000303265	0	0	0	0	0	0	0.000149937	0	0	0.000116425	0	0	0	0.000487228	0	0	0	0	0	0.000634441	0.000169713	0	1.01258e-05	0	0.000172779	0	0	0	1.00097e-05	6.58393e-05	0	0	0	0.000105663	0	0	0	0	0	1.18119e-05	0	0	0	0	0	0	0	0	0	0	0.00164316	0.000166048	0	2.01469e-05	0	0	0	0	0	0	0.00040735	0	0	0	2.89683e-05	0	0	0	0	0	0	0	0.000116132	0.000210785	0	0
ORNDEG-PWY: superpathway of ornithine degradation	0.00150173	0	0	0	0	0.000586141	2.9215e-05	0.000798545	0	0.000378557	0.000733437	0	0	1.79471e-05	0.00209727	2.04583e-05	9.24995e-05	7.18513e-05	0	0.000239494	0.00146729	0.0014555	0.000520891	0.00160195	9.4937e-05	0.00109356	0.000254787	0.000490803	0	0.000399339	0.00013531	4.20252e-05	0.00174215	0.000234621	0.000323336	0.000766203	0.000161976	0	0	0	0.000105527	2.87964e-05	0.000102109	0.000641506	0.000324886	0	0.00113539	0	4.89812e-05	4.70324e-05	0.000338657	0.00401581	0.000274816	0.000230138	0.000247382	0.000545223	0	0.000708033	0.000371456	1.23139e-05	7.36407e-05	0.00129166	0	0.000140291	0	0.000460464	0.00112938	0	0	0.000226035	0	0.000143947	0.00068998	0.000858262	0.00132437	0	0.000127403
P101-PWY: ectoine biosynthesis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.19854e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P105-PWY: TCA cycle IV (2-oxoglutarate decarboxylase)	0.00111919	3.17843e-05	6.5212e-05	0	9.99993e-05	0.000492674	0.000259066	0.000555113	0.000167341	0.00115317	0.000753235	0	0	4.44701e-05	0.00206827	0.000102723	0.000227368	9.64796e-05	8.87632e-05	0.000289233	0.00108365	0.00110105	0.000662823	0.00114985	0	0.00080414	0.000483231	0.000142662	0.000159361	0.00034565	0.000141478	0.000115456	0.00141982	0.000539441	0.000768698	0.000572932	0.00012903	0.000362728	0.000184424	0.000323547	0.000223684	0	0.000214061	0.000539086	0.000200293	0	0.000547901	0.000154494	0	0.000241498	0.00011935	0.00316569	0.00034274	0.00028457	0.000458355	0.000479963	0	0.00094122	0.00028529	9.49198e-05	2.89268e-05	0.00174042	2.59178e-05	0.000157991	0.000329781	0.00119968	0.000918182	0	0.000215999	0.000165574	0	0.000427944	0.000476536	0.00112156	0.00129282	0.000635004	0.000189576
P108-PWY: pyruvate fermentation to propanoate I	0.000527582	0.000463206	0	0	7.21566e-05	0.000225923	0.000169185	0.000299612	0.000139533	0.000884168	0.000270306	0	0	0.00121504	0.000577362	0	0	7.58269e-05	8.67003e-05	0.000197501	0.00050258	0.000594264	0.000355127	0.00078729	0.000670309	0.000293452	9.74394e-05	0.000182052	0	0.000163194	0.000128437	5.20802e-05	0.000753947	0.000247211	0.000139854	0.000692359	0.000183659	0	0	0	2.68231e-05	5.48622e-05	0	0.000526004	0.000119153	0	0.00042753	0	0	0	0.000270605	0.000202175	0.000216473	8.88628e-05	0.000142708	0.000369836	0	0.00085665	0.000128095	0	8.39228e-05	0.000721051	0	0	0	0.0010719	0.000757727	0	0.000178761	0.000411758	0	0.000126138	0.000302018	0.000258037	0.000548149	0.000362824	0
P122-PWY: heterolactic fermentation	0.000361657	0	0	0	0	0	0	0.000124541	0	0.000276922	0.000132626	0	0	0	0.000661144	0	0	0	0	0	3.78172e-05	0.000164569	2.76956e-05	0.000126378	0.00024964	5.27353e-05	0	2.76879e-05	0	1.16087e-05	1.30916e-05	0	0.000149865	3.51951e-05	0.000172233	2.86229e-05	0.000100182	0.000122651	0	0	2.87498e-05	0	0	0.00011693	5.92262e-05	0	0.000128134	0	0	0	0.000265284	0.00163727	0.000129402	0	0.000161435	2.14375e-05	0	0.00015203	0	0	0	0.000332918	0	0	0	2.23447e-05	0.000317423	0	0	0.000170723	0	1.60203e-05	0.00011295	0.000317963	0.000270825	0.000110006	0
P124-PWY: Bifidobacterium shunt	0.000661637	0.00202915	0.00274481	0.000733042	0	0.00119522	0.000133898	0.000400804	0	0.00094057	0.00173539	0.000533926	0	0	0.000496389	0.000711688	0.000993926	0.00116582	0.000515287	0.000141829	0.000126398	2.05603e-05	0.000326168	0.000128709	0.000710479	0.00186116	0	2.79939e-05	0.00103669	0.00406978	0	0.00209814	0.00303585	0	0.00116654	0.00281471	0.000557674	0.000675	0	0	2.92494e-05	0.000465289	0.000640094	0.00202625	0.00172397	0	0.000820484	0.002303	0.00153237	0	0.00251323	0.000247164	0	0.0064731	0	0.000269683	0.00152831	0.000974234	0	0.00206989	0.00177631	0.000212531	0.00107551	0.00132246	0	0.00207039	0.00117837	0	0	0.000823635	0	0	0.00447046	0.00018893	0.000302447	0.000427401	0.00501858
P125-PWY: superpathway of (R,R)-butanediol biosynthesis	3.12604e-05	0	0.000143482	0	8.71707e-05	0.000242234	0.0011736	5.29597e-05	6.45197e-05	0	0.000297855	0	0	0.00114193	0	0	0	0.000138353	3.19599e-05	0.000204824	0	0.000669453	0.00137214	4.85977e-05	4.92587e-05	1.69836e-05	0.000255367	5.03441e-05	1.92341e-05	2.99456e-05	8.69956e-05	0	0.000102236	0.000269857	0.000125285	0.000319015	0	0.000442577	6.00439e-05	3.46163e-05	0.000136309	0.000143077	0.000283621	9.64424e-05	2.78012e-05	5.5891e-05	6.12793e-05	0.000468462	0.00103381	0.00143637	0.00102846	5.82622e-05	0.00540521	0.000112555	8.44597e-05	0.00021363	0	5.08165e-05	0.00121334	7.25282e-05	0.000135237	0.00107737	1.90766e-05	0.000480056	0.000466306	6.03941e-05	0	0	7.55687e-05	1.8956e-05	0	0	0.000141511	0	0.000583082	0.000160015	1.97383e-05
P161-PWY: acetylene degradation (anaerobic)	0.00167131	0.000187653	0.000266386	0.000138594	0.000174382	0.00021858	0.000345777	0.000820216	0.000394954	0.00128352	0.000547432	0.000123665	0.000259025	0.00019097	0.0018281	0.000226285	0.00138244	0.000130532	0.000138778	8.61574e-05	0.00191296	0.00281647	0.000981482	0.00142646	0.000330777	0.00132597	0.000640327	0.000488105	0.000175131	0.000320081	0.00035704	9.08626e-05	0.000873946	0.000516008	0.000384667	7.95571e-05	0.000159271	0.000255303	5.85164e-05	7.74636e-05	0.000447585	0.000254685	0.000173172	0.000549423	0.000148607	0.000111747	0.000383767	0.000116222	3.2458e-05	0.000149421	0.000341882	0.00115595	0.000467557	0.000125015	0.000519957	0.000113992	0.00014051	0.00118328	0.000144297	0.000184602	0.000215841	0.00213345	0.00014255	0	0.000114827	0.00049148	0.00130294	0.000265666	0.000405232	0.000258202	0	0.000606082	0.000416464	0.00068747	0.00137729	0.000687667	0.000205365
P162-PWY: L-glutamate degradation V (via hydroxyglutarate)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.76625e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P163-PWY: L-lysine fermentation to acetate and butanoate	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130332	0	0	0	0	0	9.81218e-05	5.37839e-05	0	1.44467e-05	0	4.3762e-05	0	0	0	4.02115e-05	4.44574e-05	0.000256748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30911e-05	0	0	0	4.50027e-05	0	0	3.87288e-05	0	0	0	0	0
P164-PWY: purine nucleobases degradation I (anaerobic)	0.0014169	0.00190597	0.000571196	0.00150199	0.00182748	0.00278236	0.00151667	0.0012633	0.00210301	0.00158077	0.00174584	0.00129016	0.00132342	0.00291659	0.00201542	0.00259998	0.000866175	0.00165442	0.00198504	0.00241084	0.0028227	0.00184792	0.00184606	0.00314173	0.00196673	0.00203719	0.0019785	0.00244837	0.0023502	0.00129761	0.00187682	0.00199132	0.0012078	0.00107782	0.00320214	0.00048298	0.00178349	0.00362421	0.00249367	0.00283036	0.00227351	0.00161726	0.00226254	0.00176498	0.00248427	0.0015117	0.000698153	0.00361692	0.00206886	0.00211574	0.00279993	0.00204844	0.00244058	0.00120025	0.00085072	0.00150471	0.0013268	0.000689093	0.00142216	0.00191839	0.00112143	0.00229479	0.00408336	0.00073595	0.00144292	0.00139596	0.00211762	0.00277488	0.00138859	0.00153189	0	0.00164445	0.00162923	0.00197165	0.00154666	0.00224343	0.000826813
P185-PWY: formaldehyde assimilation III (dihydroxyacetone cycle)	0.000210792	0.000828445	0.000545212	0.000295915	0.00072034	0.000663346	0.000794683	0.00151015	0.00112611	0.00158668	0.000502838	0.000424548	0.000228979	0.000329509	0.000235999	0.000609996	0.000252278	0.000740848	0.000887663	0.000769581	0.000479885	0.00098896	0.000281283	0.000896736	0.000378765	0.00051034	0.000840495	0.00144021	0.000528155	0.000411737	0.00116926	0.00071696	0.000148863	0.000741535	0.0016323	0.000527978	0.000405023	0.000491858	0.000685106	0.00118168	0.0017786	0.00145144	0.00126888	0.00050106	0.000976909	0.000722295	0.00190743	0.000267428	0.000832006	0.000664928	0.000191376	0.000162021	0.000454917	0.000137993	0.000515187	0.0005033	0.000608592	0.000819797	0.000979409	0.00224899	0.00085746	0.000339395	0.000486618	0.000949666	0.00374111	0.000628927	0.000209087	0.00140184	0.000375502	0.000346342	0	0.00125457	0.000444448	0.000324607	0.00064492	0.000777175	0.000386847
P221-PWY: octane oxidation	2.15757e-05	0	2.66848e-05	0	0	1.88661e-05	3.94587e-05	4.85346e-05	2.91808e-05	9.69481e-05	6.76873e-05	0	0	0	0.000165406	0	9.63102e-05	2.56578e-05	0	0	9.99785e-05	0.000112925	9.30893e-06	6.24425e-06	7.5875e-05	7.42244e-05	0	0	1.29317e-05	8.19975e-06	0	3.8827e-05	0.000115371	0	0.000122254	0	4.56013e-06	0	0	0	2.95843e-05	0	5.72417e-05	1.92204e-05	1.61093e-06	0	3.64459e-05	3.32905e-05	4.24593e-05	0	0	0.000660851	0.000124022	0	0	0	0	4.43976e-05	0	0	0	0.000143733	0	0	0	5.69007e-05	3.3418e-06	0	0	0	0	3.25931e-05	4.91088e-05	0.000104897	5.27093e-06	0	1.37961e-05
P23-PWY: reductive TCA cycle I	0.00049794	0.000290958	0	0	4.97534e-05	0.000150074	0.000109711	0.000158131	9.49369e-05	0.000527589	0.000198879	0	0	0	0.000808439	0	0	5.07334e-05	5.26992e-05	0.000126621	0.00030815	0.000500511	0	0.000529611	0.00019845	0.000200591	6.76836e-05	0.000130849	0	0.000121948	8.68939e-05	3.46131e-05	0.000748313	0.000173774	9.05118e-05	0.000312498	0.000121194	0	0	0	1.78873e-05	3.05086e-05	0	0.000330295	8.12013e-05	0	0.000341574	0	0	0	6.09644e-05	0	0.000152164	3.59041e-05	0	0.00026414	0	0.000354395	8.52405e-05	0	5.77376e-05	0.000760791	0	0	0	0.000486173	0.000942474	0	0.000125301	0.000292534	0	8.5558e-05	0.000213078	0.000181656	0.000334877	0.000244774	0
P241-PWY: coenzyme B biosynthesis	0	0	0	0	6.91044e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.62244e-05	0	0	0	0	0	0	0	0	0	4.84458e-05	0	0	0	0	0	0	0	0	0	0	4.7345e-05	0	0	4.91154e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145967	0	0	0	0	0	0	0	0	0	0.000135112	0	0	0	0	0
P261-PWY: coenzyme M biosynthesis I	0	0	0	0	0	0	0	0	9.64174e-05	0	0	0	0	0	0	2.85701e-05	0	0	0	0	0	0	0	0	0	0	2.47393e-05	0.000107045	0	0	0	0	0	0	0	0	0	0	0.000135233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
P4-PWY: superpathway of L-lysine, L-threonine and L-methionine biosynthesis I	0.00141072	0.000253998	0.000274851	0.00018762	0.000561425	0.000329925	0.000206594	0.00118419	0.000193151	0.00143393	0.000790523	0	0	2.48262e-05	0.00252016	0.000373628	9.90733e-05	0.000350749	0	0.000473542	0.00160943	0.00150054	0.00152901	0.00129669	0.00106987	0.0020935	0.00049807	0.000449395	0.000124479	0.00094113	0.000203815	0.00017043	0.00414249	0.00102038	0.000627529	0.000517917	0.00060153	0.000631912	0	0.000339799	0.000403993	0.000493787	0.000210175	0.00244582	0.000615307	0.000130566	0.00222243	0.00088376	7.38819e-05	0.000728461	0.00144906	0.00269915	0.000612272	0.000697044	0.000267845	0.00113045	0	0.000745676	0.000370974	0.00039982	0.000261032	0.00176821	0	0.000261189	0	0.00219818	0.00211843	0	0	0.000543608	0	0.000409459	0.000774007	0.000764723	0.00135629	0.000354084	9.75429e-05
P41-PWY: pyruvate fermentation to acetate and (S)-lactate I	0.00405442	0.0058791	0.00585738	0.0029836	0.00502076	0.00812377	0.00774455	0.00845078	0.00545103	0.0056602	0.00450592	0.00289141	0.00970969	0.00853602	0.00353184	0.00511633	0.00358011	0.00598491	0.00810819	0.00739401	0.00510178	0.00452244	0.00395964	0.00585223	0.00446986	0.00607272	0.00686534	0.00620257	0.00821161	0.00608002	0.00509544	0.00543033	0.0044107	0.00498467	0.00699824	0.00783694	0.00677814	0.00655963	0.00626784	0.00667525	0.00762059	0.00606603	0.00856078	0.00560875	0.00705914	0.00534046	0.00631484	0.00666333	0.00669417	0.00724988	0.00667298	0.00275865	0.00563187	0.00855133	0.00370841	0.00558776	0.00628736	0.00542846	0.00649223	0.0077574	0.00548738	0.00404183	0.0078414	0.00605987	0.00874374	0.00459612	0.00364656	0.00634444	0.00693307	0.00497732	0	0.00560771	0.0061142	0.00232314	0.00670663	0.00750829	0.00599329
P42-PWY: incomplete reductive TCA cycle	0.00127649	0.000716784	0.000598104	0.00135606	0.00168696	0.000822802	0.000464173	0.000237772	0.00209562	0.000683002	0.00135857	0.00106648	0	0.000795231	0.00118558	0.00109315	0.0027516	0.0012397	0.000225856	0.000497545	0.000880402	0.000724405	0.000397762	0.000776169	0.000416012	0.000667155	0.000958063	0.00180853	0.000329627	0.00151818	0.000658509	0.0010574	0.000773637	0.0019843	0.000642944	0.000442988	0.000577703	0.000195538	0.00157252	0.000448008	0.00102888	7.46673e-05	0.000218638	0.000430642	0.00155666	0.00163887	0.00114626	8.39828e-05	0.0010722	0.000397494	0.000172555	0.000451939	0.000440754	5.23313e-05	8.63392e-05	0.0015937	0.000483823	0.000607153	0.000801334	0.00155851	0.0024553	0.0011012	0.000263758	0.00104496	0.00176229	0.000628269	0.00186569	0.000579447	0.00166411	0.00139637	0	0.00166045	0.000411326	0.000831979	0.000518358	0.00161345	0.000627381
P441-PWY: superpathway of N-acetylneuraminate degradation	0.00284193	0.00131961	0.00136858	0.00119692	0.00160969	0.0015087	0.00121146	0.00128272	0.00176559	0.00254849	0.00198816	0.00047428	0.000705763	0.000718586	0.00334676	0.00150385	0.00246407	0.00170422	0.00104706	0.00192629	0.00271956	0.00352289	0.00237708	0.00298532	0.00152315	0.00268643	0.00232501	0.00202454	0.00126339	0.00101068	0.00109485	0.000984358	0.00325499	0.00208303	0.00166808	0.00163636	0.00171327	0.00116218	0.00185197	0.00200402	0.001509	0.00186491	0.00147932	0.00244741	0.00167821	0.000537111	0.00188011	0.00217179	0.00180416	0.00263453	0.00177595	0.00364347	0.00134108	0.0012249	0.00139176	0.00220575	0.00142836	0.00242783	0.00122468	0.00165416	0.00159573	0.00305951	0.00118201	0.00208896	0.000817136	0.00226982	0.00277567	0.00223512	0.00125082	0.00205276	0	0.00160349	0.00164675	0.0017301	0.00289846	0.00152848	0.000956869
P461-PWY: hexitol fermentation to lactate, formate, ethanol and acetate	0.0030536	0.00110356	0.000862196	0.00042784	0.00111808	0.000887993	0.00115239	0.00399016	0.00164773	0.00342547	0.00179265	0.000298486	0.000148509	0.00028479	0.00334356	0.000826727	0.002004	0.00125835	0.0010652	0.000964674	0.00289102	0.00402196	0.00172001	0.00276683	0.00054351	0.00178214	0.00165235	0.00292808	0.000860683	0.000949283	0.00248554	0.0011097	0.00240303	0.0017199	0.00171382	0.00167234	0.000700655	0.00137933	0.00114866	0.00218184	0.00388044	0.00420654	0.00136843	0.00179089	0.00133035	0.0012623	0.00490838	0.000321524	0.00145896	0.00128872	0.000921571	0.004233	0.000638871	0.000581085	0.000904241	0.00123633	0.00111327	0.00188322	0.00100898	0.00408619	0.00394784	0.00242087	0.000270324	0.00102495	0.00634164	0.00178953	0.00282372	0.00258587	0.00104779	0.00109717	0	0.00384018	0.00123237	0.00125981	0.0016057	0.00102041	0.00121221
P562-PWY: myo-inositol degradation I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95092e-05	3.03696e-05	1.28343e-05	0	0	0	0	0	0	0	0	0	4.88235e-05	0	0	0	0	2.75766e-05	0	0	0	0	0	0	0	0	0	0	0
